-0.1236, -0.0483
-0.1302, -0.0479
-0.1368, -0.0468
-0.1433, -0.0465
-0.1498, -0.0460
-0.1563, -0.0460
-0.1627, -0.0463
-0.1690, -0.0474
-0.1753, -0.0482
-0.1816, -0.0485
-0.1878, -0.0504
-0.1939, -0.0515
-0.2000, -0.0542
-0.2060, -0.0556
-0.2120, -0.0590
-0.2179, -0.0598
-0.2237, -0.0636
-0.2294, -0.0656
-0.2351, -0.0698
-0.2407, -0.0720
-0.2463, -0.0754
-0.2517, -0.0777
-0.2571, -0.0825
-0.2624, -0.0851
-0.2677, -0.0890
-0.2728, -0.0917
-0.2779, -0.0977
-0.2828, -0.0991
-0.2877, -0.1050
-0.2925, -0.1080
-0.2973, -0.1140
-0.3019, -0.1156
-0.3064, -0.1217
-0.3109, -0.1249
-0.3152, -0.1313
-0.3195, -0.1329
-0.3236, -0.1394
-0.3277, -0.1426
-0.3316, -0.1492
-0.3355, -0.1525
-0.3392, -0.1592
-0.3429, -0.1608
-0.3464, -0.1675
-0.3498, -0.1709
-0.3532, -0.1777
-0.3564, -0.1794
-0.3595, -0.1862
-0.3625, -0.1897
-0.3654, -0.1967
-0.3682, -0.1984
-0.3709, -0.2053
-0.3734, -0.2088
-0.3759, -0.2157
-0.3782, -0.2174
-0.3804, -0.2243
-0.3825, -0.2276
-0.3845, -0.2343
-0.3864, -0.2360
-0.3881, -0.2425
-0.3897, -0.2457
-0.3913, -0.2522
-0.3927, -0.2553
-0.3939, -0.2601
-0.3951, -0.2632
-0.3961, -0.2693
-0.3970, -0.2724
-0.3978, -0.2770
-0.3985, -0.2800
-0.3990, -0.2859
-0.3995, -0.2888
-0.3998, -0.2942
-0.3999, -0.2956
-0.4000, -0.3008
-0.3999, -0.3034
-0.3998, -0.3060
-0.3995, -0.3108
-0.3990, -0.3144
-0.3985, -0.3167
-0.3978, -0.3190
-0.3970, -0.3234
-0.3961, -0.3256
-0.3951, -0.3297
-0.3939, -0.3318
-0.3927, -0.3349
-0.3913, -0.3368
-0.3897, -0.3405
-0.3881, -0.3423
-0.3864, -0.3450
-0.3845, -0.3466
-0.3825, -0.3497
-0.3804, -0.3512
-0.3782, -0.3541
-0.3759, -0.3554
-0.3734, -0.3574
-0.3709, -0.3586
-0.3682, -0.3608
-0.3654, -0.3619
-0.3625, -0.3634
-0.3595, -0.3644
-0.3564, -0.3661
-0.3532, -0.3669
-0.3498, -0.3678
-0.3464, -0.3684
-0.3429, -0.3692
-0.3392, -0.3695
-0.3355, -0.3699
-0.3316, -0.3701
-0.3277, -0.3705
-0.3236, -0.3708
-0.3195, -0.3711
-0.3152, -0.3712
-0.3109, -0.3714
-0.3064, -0.3714
-0.3019, -0.3714
-0.2973, -0.3712
-0.2925, -0.3708
-0.2877, -0.3705
-0.2828, -0.3698
-0.2779, -0.3693
-0.2728, -0.3679
-0.2677, -0.3671
-0.2624, -0.3657
-0.2571, -0.3647
-0.2517, -0.3625
-0.2463, -0.3613
-0.2407, -0.3587
-0.2351, -0.3580
-0.2294, -0.3552
-0.2237, -0.3537
-0.2179, -0.3507
-0.2120, -0.3491
-0.2060, -0.3466
-0.2000, -0.3449
-0.1939, -0.3413
-0.1878, -0.3393
-0.1816, -0.3363
-0.1753, -0.3342
-0.1690, -0.3298
-0.1627, -0.3276
-0.1563, -0.3230
-0.1498, -0.3217
-0.1433, -0.3166
-0.1368, -0.3139
-0.1302, -0.3094
-0.1236, -0.3066
-0.1169, -0.3037
-0.1103, -0.2978
-0.1035, -0.2947
-0.0968, -0.2885
-0.0900, -0.2869
-0.0832, -0.2805
-0.0763, -0.2738
-0.0695, -0.2704
-0.0626, -0.2652
-0.0557, -0.2617
-0.0487, -0.2547
-0.0418, -0.2512
-0.0349, -0.2493
-0.0279, -0.2419
-0.0209, -0.2382
-0.0140, -0.2306
-0.0070, -0.2267
-0.0000, -0.2209
0.0070, -0.2169
0.0140, -0.2090
0.0209, -0.2050
0.0279, -0.1989
0.0349, -0.1949
0.0418, -0.1866
0.0487, -0.1802
0.0557, -0.1759
0.0626, -0.1674
0.0695, -0.1631
0.0763, -0.1545
0.0832, -0.1524
0.0900, -0.1438
0.0968, -0.1395
0.1035, -0.1308
0.1103, -0.1286
0.1169, -0.1197
0.1236, -0.1152
0.1302, -0.1061
0.1368, -0.1038
0.1433, -0.0947
0.1498, -0.0900
0.1563, -0.0809
0.1627, -0.0786
0.1690, -0.0693
0.1753, -0.0647
0.1816, -0.0554
0.1878, -0.0508
0.1939, -0.0437
0.2000, -0.0390
0.2060, -0.0295
0.2120, -0.0247
0.2179, -0.0176
0.2237, -0.0129
0.2294, -0.0034
0.2351, 0.0013
0.2407, 0.0084
0.2463, 0.0130
0.2517, 0.0223
0.2571, 0.0268
0.2624, 0.0335
0.2677, 0.0381
0.2728, 0.0470
0.2779, 0.0515
0.2828, 0.0583
0.2877, 0.0628
0.2925, 0.0718
0.2973, 0.0763
0.3019, 0.0852
0.3064, 0.0875
0.3109, 0.0964
0.3152, 0.1007
0.3195, 0.1094
0.3236, 0.1138
0.3277, 0.1203
0.3316, 0.1247
0.3355, 0.1334
0.3392, 0.1377
0.3429, 0.1442
0.3464, 0.1485
0.3498, 0.1570
0.3532, 0.1613
0.3564, 0.1674
0.3595, 0.1715
0.3625, 0.1797
0.3654, 0.1838
0.3682, 0.1900
0.3709, 0.1941
0.3734, 0.2021
0.3759, 0.2060
0.3782, 0.2119
0.3804, 0.2158
0.3825, 0.2235
0.3845, 0.2272
0.3864, 0.2345
0.3881, 0.2381
0.3897, 0.2435
0.3913, 0.2471
0.3927, 0.2541
0.3939, 0.2576
0.3951, 0.2628
0.3961, 0.2662
0.3970, 0.2696
0.3978, 0.2761
0.3985, 0.2794
0.3990, 0.2856
0.3995, 0.2871
0.3998, 0.2931
0.3999, 0.2960
0.4000, 0.3017
0.3999, 0.3045
0.3998, 0.3097
0.3995, 0.3110
0.3990, 0.3161
0.3985, 0.3186
0.3978, 0.3235
0.3970, 0.3259
0.3961, 0.3293
0.3951, 0.3316
0.3939, 0.3359
0.3927, 0.3380
0.3913, 0.3411
0.3897, 0.3431
0.3881, 0.3467
0.3864, 0.3484
0.3845, 0.3509
0.3825, 0.3525
0.3804, 0.3555
0.3782, 0.3569
0.3759, 0.3583
0.3734, 0.3610
0.3709, 0.3628
0.3682, 0.3641
0.3654, 0.3662
0.3625, 0.3673
0.3595, 0.3686
0.3564, 0.3695
0.3532, 0.3712
0.3498, 0.3720
0.3464, 0.3730
0.3429, 0.3735
0.3392, 0.3740
0.3355, 0.3747
0.3316, 0.3749
0.3277, 0.3750
0.3236, 0.3750
0.3195, 0.3751
0.3152, 0.3751
0.3109, 0.3750
0.3064, 0.3749
0.3019, 0.3747
0.2973, 0.3743
0.2925, 0.3733
0.2877, 0.3727
0.2828, 0.3716
0.2779, 0.3707
0.2728, 0.3688
0.2677, 0.3677
0.2624, 0.3652
0.2571, 0.3645
0.2517, 0.3619
0.2463, 0.3605
0.2407, 0.3575
0.2351, 0.3567
0.2294, 0.3535
0.2237, 0.3519
0.2179, 0.3485
0.2120, 0.3467
0.2060, 0.3439
0.2000, 0.3419
0.1939, 0.3377
0.1878, 0.3356
0.1816, 0.3322
0.1753, 0.3299
0.1690, 0.3251
0.1627, 0.3226
0.1563, 0.3188
0.1498, 0.3161
0.1433, 0.3108
0.1368, 0.3080
0.1302, 0.3024
0.1236, 0.2995
0.1169, 0.2951
0.1103, 0.2920
0.1035, 0.2859
0.0968, 0.2828
0.0900, 0.2796
0.0832, 0.2731
0.0763, 0.2682
0.0695, 0.2648
0.0626, 0.2580
0.0557, 0.2545
0.0487, 0.2528
0.0418, 0.2457
0.0349, 0.2383
0.0279, 0.2346
0.0209, 0.2308
0.0140, 0.2251
0.0070, 0.2211
0.0000, 0.2132
-0.0070, 0.2092
-0.0140, 0.2010
-0.0209, 0.1969
-0.0279, 0.1906
-0.0349, 0.1863
-0.0418, 0.1778
-0.0487, 0.1736
-0.0557, 0.1670
-0.0626, 0.1627
-0.0695, 0.1538
-0.0763, 0.1494
-0.0832, 0.1405
-0.0900, 0.1361
-0.0968, 0.1295
-0.1035, 0.1251
-0.1103, 0.1162
-0.1169, 0.1139
-0.1236, 0.1050
-0.1302, 0.1005
-0.1368, 0.0916
-0.1433, 0.0871
-0.1498, 0.0803
-0.1563, 0.0758
-0.1627, 0.0667
-0.1690, 0.0622
-0.1753, 0.0553
-0.1816, 0.0507
-0.1878, 0.0416
-0.1939, 0.0371
-0.2000, 0.0279
-0.2060, 0.0256
-0.2120, 0.0164
-0.2179, 0.0118
-0.2237, 0.0026
-0.2294, 0.0003
-0.2351, -0.0089
-0.2407, -0.0135
-0.2463, -0.0181
-0.2517, -0.0272
-0.2571, -0.0341
-0.2624, -0.0386
-0.2677, -0.0478
-0.2728, -0.0524
-0.2779, -0.0592
-0.2828, -0.0637
-0.2877, -0.0727
-0.2925, -0.0771
-0.2973, -0.0839
-0.3019, -0.0884
-0.3064, -0.0974
-0.3109, -0.1019
-0.3152, -0.1106
-0.3195, -0.1128
-0.3236, -0.1216
-0.3277, -0.1260
-0.3316, -0.1346
-0.3355, -0.1368
-0.3392, -0.1453
-0.3429, -0.1495
-0.3464, -0.1579
-0.3498, -0.1620
-0.3532, -0.1680
-0.3564, -0.1720
-0.3595, -0.1797
-0.3625, -0.1834
-0.3654, -0.1872
-0.3682, -0.1929
-0.3709, -0.1966
-0.3734, -0.2039
-0.3759, -0.2075
-0.3782, -0.2147
-0.3804, -0.2182
-0.3825, -0.2233
-0.3845, -0.2269
-0.3864, -0.2337
-0.3881, -0.2370
-0.3897, -0.2436
-0.3913, -0.2453
-0.3927, -0.2519
-0.3939, -0.2551
-0.3951, -0.2614
-0.3961, -0.2630
-0.3970, -0.2694
-0.3978, -0.2725
-0.3985, -0.2784
-0.3990, -0.2798
-0.3995, -0.2856
-0.3998, -0.2884
-0.3999, -0.2939
-0.4000, -0.2965
-0.3999, -0.3005
-0.3998, -0.3030
-0.3995, -0.3081
-0.3990, -0.3105
-0.3985, -0.3141
-0.3978, -0.3164
-0.3970, -0.3186
-0.3961, -0.3229
-0.3951, -0.3249
-0.3939, -0.3290
-0.3927, -0.3310
-0.3913, -0.3338
-0.3897, -0.3357
-0.3881, -0.3392
-0.3864, -0.3409
-0.3845, -0.3432
-0.3825, -0.3448
-0.3804, -0.3475
-0.3782, -0.3494
-0.3759, -0.3506
-0.3734, -0.3531
-0.3709, -0.3542
-0.3682, -0.3558
-0.3654, -0.3568
-0.3625, -0.3585
-0.3595, -0.3593
-0.3564, -0.3605
-0.3532, -0.3612
-0.3498, -0.3625
-0.3464, -0.3630
-0.3429, -0.3636
-0.3392, -0.3639
-0.3355, -0.3643
-0.3316, -0.3645
-0.3277, -0.3646
-0.3236, -0.3646
-0.3195, -0.3648
-0.3152, -0.3648
-0.3109, -0.3647
-0.3064, -0.3646
-0.3019, -0.3644
-0.2973, -0.3642
-0.2925, -0.3638
-0.2877, -0.3635
-0.2828, -0.3625
-0.2779, -0.3618
-0.2728, -0.3607
-0.2677, -0.3600
-0.2624, -0.3582
-0.2571, -0.3571
-0.2517, -0.3548
-0.2463, -0.3542
-0.2407, -0.3518
-0.2351, -0.3505
-0.2294, -0.3478
-0.2237, -0.3463
-0.2179, -0.3440
-0.2120, -0.3424
-0.2060, -0.3392
-0.2000, -0.3374
-0.1939, -0.3346
-0.1878, -0.3327
-0.1816, -0.3288
-0.1753, -0.3268
-0.1690, -0.3225
-0.1627, -0.3214
-0.1563, -0.3169
-0.1498, -0.3145
-0.1433, -0.3095
-0.1368, -0.3081
-0.1302, -0.3029
-0.1236, -0.3002
-0.1169, -0.2947
-0.1103, -0.2918
-0.1035, -0.2875
-0.0968, -0.2847
-0.0900, -0.2787
-0.0832, -0.2757
-0.0763, -0.2710
-0.0695, -0.2678
-0.0626, -0.2612
-0.0557, -0.2596
-0.0487, -0.2531
-0.0418, -0.2497
-0.0349, -0.2427
-0.0279, -0.2409
-0.0209, -0.2338
-0.0140, -0.2302
-0.0070, -0.2227
0.0000, -0.2209
0.0070, -0.2135
0.0140, -0.2097
0.0209, -0.2019
0.0279, -0.1961
0.0349, -0.1921
0.0418, -0.1840
0.0487, -0.1800
0.0557, -0.1739
0.0626, -0.1698
0.0695, -0.1615
0.0763, -0.1595
0.0832, -0.1512
0.0900, -0.1470
0.0968, -0.1428
0.1035, -0.1342
0.1103, -0.1298
0.1169, -0.1211
0.1236, -0.1189
0.1302, -0.1099
0.1368, -0.1055
0.1433, -0.0964
0.1498, -0.0941
0.1563, -0.0851
0.1627, -0.0805
0.1690, -0.0712
0.1753, -0.0689
0.1816, -0.0596
0.1878, -0.0502
0.1939, -0.0478
0.2000, -0.0384
0.2060, -0.0337
0.2120, -0.0243
0.2179, -0.0219
0.2237, -0.0125
0.2294, -0.0078
0.2351, 0.0015
0.2407, 0.0038
0.2463, 0.0131
0.2517, 0.0177
0.2571, 0.0271
0.2624, 0.0293
0.2677, 0.0386
0.2728, 0.0432
0.2779, 0.0525
0.2828, 0.0548
0.2877, 0.0639
0.2925, 0.0685
0.2973, 0.0777
0.3019, 0.0800
0.3064, 0.0893
0.3109, 0.0938
0.3152, 0.1029
0.3195, 0.1053
0.3236, 0.1142
0.3277, 0.1186
0.3316, 0.1274
0.3355, 0.1317
0.3392, 0.1382
0.3429, 0.1426
0.3464, 0.1512
0.3498, 0.1554
0.3532, 0.1639
0.3564, 0.1680
0.3595, 0.1722
0.3625, 0.1783
0.3654, 0.1823
0.3682, 0.1904
0.3709, 0.1944
0.3734, 0.2002
0.3759, 0.2078
0.3782, 0.2116
0.3804, 0.2153
0.3825, 0.2208
0.3845, 0.2281
0.3864, 0.2316
0.3881, 0.2369
0.3897, 0.2404
0.3913, 0.2474
0.3927, 0.2508
0.3939, 0.2560
0.3951, 0.2593
0.3961, 0.2627
0.3970, 0.2693
0.3978, 0.2726
0.3985, 0.2790
0.3990, 0.2820
0.3995, 0.2866
0.3998, 0.2897
0.3999, 0.2956
0.4000, 0.2986
0.3999, 0.3030
0.3998, 0.3057
0.3995, 0.3111
0.3990, 0.3137
0.3985, 0.3188
0.3978, 0.3200
0.3970, 0.3248
0.3961, 0.3271
0.3951, 0.3317
0.3939, 0.3339
0.3927, 0.3370
0.3913, 0.3391
0.3897, 0.3430
0.3881, 0.3447
0.3864, 0.3483
0.3845, 0.3491
0.3825, 0.3522
0.3804, 0.3538
0.3782, 0.3566
0.3759, 0.3579
0.3734, 0.3598
0.3709, 0.3610
0.3682, 0.3634
0.3654, 0.3645
0.3625, 0.3659
0.3595, 0.3668
0.3564, 0.3683
0.3532, 0.3690
0.3498, 0.3700
0.3464, 0.3705
0.3429, 0.3713
0.3392, 0.3717
0.3355, 0.3721
0.3316, 0.3723
0.3277, 0.3724
0.3236, 0.3724
0.3195, 0.3722
0.3152, 0.3721
0.3109, 0.3717
0.3064, 0.3715
0.3019, 0.3711
0.2973, 0.3707
0.2925, 0.3695
0.2877, 0.3687
0.2828, 0.3675
0.2779, 0.3666
0.2728, 0.3646
0.2677, 0.3635
0.2624, 0.3611
0.2571, 0.3605
0.2517, 0.3580
0.2463, 0.3566
0.2407, 0.3537
0.2351, 0.3530
0.2294, 0.3499
0.2237, 0.3483
0.2179, 0.3448
0.2120, 0.3430
0.2060, 0.3392
0.2000, 0.3382
0.1939, 0.3362
0.1878, 0.3321
0.1816, 0.3299
0.1753, 0.3255
0.1690, 0.3232
0.1627, 0.3197
0.1563, 0.3173
0.1498, 0.3123
0.1433, 0.3097
0.1368, 0.3045
0.1302, 0.3032
0.1236, 0.2975
0.1169, 0.2947
0.1103, 0.2903
0.1035, 0.2874
0.0968, 0.2813
0.0900, 0.2782
0.0832, 0.2733
0.0763, 0.2701
0.0695, 0.2636
0.0626, 0.2602
0.0557, 0.2533
0.0487, 0.2516
0.0418, 0.2446
0.0349, 0.2410
0.0279, 0.2336
0.0209, 0.2299
0.0140, 0.2223
0.0070, 0.2204
0.0000, 0.2127
-0.0070, 0.2088
-0.0140, 0.2008
-0.0209, 0.1967
-0.0279, 0.1906
-0.0349, 0.1866
-0.0418, 0.1825
-0.0487, 0.1744
-0.0557, 0.1703
-0.0626, 0.1621
-0.0695, 0.1579
-0.0763, 0.1516
-0.0832, 0.1466
-0.0900, 0.1402
-0.0968, 0.1359
-0.1035, 0.1273
-0.1103, 0.1207
-0.1169, 0.1163
-0.1236, 0.1076
-0.1302, 0.1031
-0.1368, 0.0964
-0.1433, 0.0919
-0.1498, 0.0827
-0.1563, 0.0781
-0.1627, 0.0711
-0.1690, 0.0665
-0.1753, 0.0572
-0.1816, 0.0525
-0.1878, 0.0432
-0.1939, 0.0409
-0.2000, 0.0315
-0.2060, 0.0268
-0.2120, 0.0173
-0.2179, 0.0150
-0.2237, 0.0056
-0.2294, 0.0009
-0.2351, -0.0086
-0.2407, -0.0133
-0.2463, -0.0180
-0.2517, -0.0249
-0.2571, -0.0296
-0.2624, -0.0388
-0.2677, -0.0434
-0.2728, -0.0503
-0.2779, -0.0549
-0.2828, -0.0640
-0.2877, -0.0686
-0.2925, -0.0777
-0.2973, -0.0822
-0.3019, -0.0890
-0.3064, -0.0935
-0.3109, -0.1026
-0.3152, -0.1070
-0.3195, -0.1137
-0.3236, -0.1181
-0.3277, -0.1268
-0.3316, -0.1312
-0.3355, -0.1377
-0.3392, -0.1419
-0.3429, -0.1503
-0.3464, -0.1546
-0.3498, -0.1630
-0.3532, -0.1671
-0.3564, -0.1733
-0.3595, -0.1773
-0.3625, -0.1854
-0.3654, -0.1895
-0.3682, -0.1974
-0.3709, -0.2013
-0.3734, -0.2071
-0.3759, -0.2109
-0.3782, -0.2184
-0.3804, -0.2220
-0.3825, -0.2274
-0.3845, -0.2310
-0.3864, -0.2381
-0.3881, -0.2416
-0.3897, -0.2468
-0.3913, -0.2501
-0.3927, -0.2567
-0.3939, -0.2583
-0.3951, -0.2646
-0.3961, -0.2677
-0.3970, -0.2740
-0.3978, -0.2770
-0.3985, -0.2815
-0.3990, -0.2844
-0.3995, -0.2903
-0.3998, -0.2930
-0.3999, -0.2973
-0.4000, -0.3001
-0.3999, -0.3054
-0.3998, -0.3079
-0.3995, -0.3116
-0.3990, -0.3141
-0.3985, -0.3188
-0.3978, -0.3211
-0.3970, -0.3256
-0.3961, -0.3263
-0.3951, -0.3308
-0.3939, -0.3329
-0.3927, -0.3368
-0.3913, -0.3387
-0.3897, -0.3414
-0.3881, -0.3431
-0.3864, -0.3463
-0.3845, -0.3479
-0.3825, -0.3494
-0.3804, -0.3515
-0.3782, -0.3528
-0.3759, -0.3553
-0.3734, -0.3566
-0.3709, -0.3588
-0.3682, -0.3598
-0.3654, -0.3616
-0.3625, -0.3624
-0.3595, -0.3631
-0.3564, -0.3641
-0.3532, -0.3654
-0.3498, -0.3659
-0.3464, -0.3665
-0.3429, -0.3669
-0.3392, -0.3674
-0.3355, -0.3676
-0.3316, -0.3678
-0.3277, -0.3679
-0.3236, -0.3679
-0.3195, -0.3678
-0.3152, -0.3677
-0.3109, -0.3675
-0.3064, -0.3671
-0.3019, -0.3668
-0.2973, -0.3663
-0.2925, -0.3659
-0.2877, -0.3650
-0.2828, -0.3644
-0.2779, -0.3632
-0.2728, -0.3623
-0.2677, -0.3603
-0.2624, -0.3592
-0.2571, -0.3568
-0.2517, -0.3562
-0.2463, -0.3534
-0.2407, -0.3520
-0.2351, -0.3492
-0.2294, -0.3484
-0.2237, -0.3454
-0.2179, -0.3437
-0.2120, -0.3403
-0.2060, -0.3385
-0.2000, -0.3357
-0.1939, -0.3338
-0.1878, -0.3297
-0.1816, -0.3276
-0.1753, -0.3232
-0.1690, -0.3209
-0.1627, -0.3197
-0.1563, -0.3150
-0.1498, -0.3124
-0.1433, -0.3073
-0.1368, -0.3059
-0.1302, -0.3004
-0.1236, -0.2977
-0.1169, -0.2920
-0.1103, -0.2892
-0.1035, -0.2847
-0.0968, -0.2817
-0.0900, -0.2756
-0.0832, -0.2725
-0.0763, -0.2660
-0.0695, -0.2644
-0.0626, -0.2577
-0.0557, -0.2543
-0.0487, -0.2475
-0.0418, -0.2441
-0.0349, -0.2387
-0.0279, -0.2351
-0.0209, -0.2279
-0.0140, -0.2242
-0.0070, -0.2185
-0.0000, -0.2147
0.0070, -0.2071
0.0140, -0.2031
0.0209, -0.1973
0.0279, -0.1933
0.0349, -0.1854
0.0418, -0.1814
0.0487, -0.1753
0.0557, -0.1712
0.0626, -0.1630
0.0695, -0.1588
0.0763, -0.1525
0.0832, -0.1483
0.0900, -0.1397
0.0968, -0.1355
0.1035, -0.1290
0.1103, -0.1202
0.1169, -0.1159
0.1236, -0.1093
0.1302, -0.1048
0.1368, -0.0958
0.1433, -0.0913
0.1498, -0.0845
0.1563, -0.0800
0.1627, -0.0709
0.1690, -0.0663
0.1753, -0.0594
0.1816, -0.0548
0.1878, -0.0456
0.1939, -0.0410
0.2000, -0.0316
0.2060, -0.0293
0.2120, -0.0200
0.2179, -0.0154
0.2237, -0.0085
0.2294, -0.0039
0.2351, 0.0052
0.2407, 0.0098
0.2463, 0.0143
0.2517, 0.0231
0.2571, 0.0298
0.2624, 0.0343
0.2677, 0.0430
0.2728, 0.0474
0.2779, 0.0518
0.2828, 0.0606
0.2877, 0.0629
0.2925, 0.0716
0.2973, 0.0760
0.3019, 0.0847
0.3064, 0.0869
0.3109, 0.0957
0.3152, 0.1043
0.3195, 0.1065
0.3236, 0.1151
0.3277, 0.1194
0.3316, 0.1237
0.3355, 0.1322
0.3392, 0.1364
0.3429, 0.1426
0.3464, 0.1468
0.3498, 0.1550
0.3532, 0.1591
0.3564, 0.1652
0.3595, 0.1692
0.3625, 0.1771
0.3654, 0.1811
0.3682, 0.1889
0.3709, 0.1928
0.3734, 0.2005
0.3759, 0.2023
0.3782, 0.2099
0.3804, 0.2136
0.3825, 0.2209
0.3845, 0.2228
0.3864, 0.2300
0.3881, 0.2335
0.3897, 0.2404
0.3913, 0.2439
0.3927, 0.2489
0.3939, 0.2522
0.3951, 0.2555
0.3961, 0.2620
0.3970, 0.2650
0.3978, 0.2697
0.3985, 0.2727
0.3990, 0.2786
0.3995, 0.2815
0.3998, 0.2858
0.3999, 0.2885
0.4000, 0.2939
0.3999, 0.2965
0.3998, 0.3016
0.3995, 0.3041
0.3990, 0.3089
0.3985, 0.3102
0.3978, 0.3148
0.3970, 0.3170
0.3961, 0.3213
0.3951, 0.3234
0.3939, 0.3264
0.3927, 0.3283
0.3913, 0.3321
0.3897, 0.3338
0.3881, 0.3363
0.3864, 0.3380
0.3845, 0.3412
0.3825, 0.3428
0.3804, 0.3449
0.3782, 0.3464
0.3759, 0.3491
0.3734, 0.3503
0.3709, 0.3520
0.3682, 0.3531
0.3654, 0.3551
0.3625, 0.3560
0.3595, 0.3572
0.3564, 0.3579
0.3532, 0.3593
0.3498, 0.3599
0.3464, 0.3610
0.3429, 0.3614
0.3392, 0.3619
0.3355, 0.3623
0.3316, 0.3627
0.3277, 0.3629
0.3236, 0.3631
0.3195, 0.3632
0.3152, 0.3633
0.3109, 0.3634
0.3064, 0.3634
0.3019, 0.3633
0.2973, 0.3630
0.2925, 0.3626
0.2877, 0.3619
0.2828, 0.3614
0.2779, 0.3602
0.2728, 0.3594
0.2677, 0.3576
0.2624, 0.3571
0.2571, 0.3560
0.2517, 0.3538
0.2463, 0.3526
0.2407, 0.3500
0.2351, 0.3487
0.2294, 0.3460
0.2237, 0.3453
0.2179, 0.3424
0.2120, 0.3408
0.2060, 0.3375
0.2000, 0.3357
0.1939, 0.3319
0.1878, 0.3310
0.1816, 0.3290
0.1753, 0.3250
0.1690, 0.3230
0.1627, 0.3187
0.1563, 0.3154
0.1498, 0.3130
0.1433, 0.3106
0.1368, 0.3057
0.1302, 0.3032
0.1236, 0.2993
0.1169, 0.2966
0.1103, 0.2910
0.1035, 0.2881
0.0968, 0.2824
0.0900, 0.2795
0.0832, 0.2750
0.0763, 0.2720
0.0695, 0.2657
0.0626, 0.2625
0.0557, 0.2576
