[0.584, 0.032, 0.478, 0.564, 1.0, 0.207, 1.0, 0.397, 0.95, 0.571, 0.733, 0.571, 0.689, 0.808, 0.627, 1.0, 0.161, 0.207, 0.0, 0.397, 0.006, 0.556, 0.217, 0.556, 0.155, 0.778, 0.161, 0.968, 0.528, 0.0, 0.689, 0.017, 0.373, 0.032, 0.845, 0.03]
[0.581, 0.017, 0.475, 0.565, 1.0, 0.195, 1.0, 0.387, 0.95, 0.565, 0.731, 0.565, 0.681, 0.807, 0.631, 1.0, 0.156, 0.195, 0.0, 0.387, 0.0, 0.55, 0.212, 0.565, 0.156, 0.775, 0.15, 0.968, 0.525, 0.0, 0.688, 0.002, 0.369, 0.017, 0.844, 0.017]
[0.581, 0.015, 0.475, 0.554, 1.0, 0.193, 1.0, 0.403, 0.95, 0.564, 0.738, 0.564, 0.688, 0.807, 0.575, 1.0, 0.156, 0.193, 0.0, 0.386, 0.0, 0.547, 0.212, 0.549, 0.156, 0.774, 0.156, 0.967, 0.525, 0.0, 0.688, 0.0, 0.369, 0.015, 0.844, 0.015]
[0.584, 0.017, 0.478, 0.572, 1.0, 0.198, 1.0, 0.393, 0.944, 0.574, 0.739, 0.574, 0.689, 0.82, 0.578, 1.0, 0.161, 0.198, 0.0, 0.391, 0.006, 0.558, 0.217, 0.574, 0.161, 0.787, 0.161, 0.983, 0.528, 0.0, 0.689, 0.002, 0.373, 0.017, 0.845, 0.017]
[0.581, 0.015, 0.475, 0.564, 1.0, 0.193, 1.0, 0.386, 0.95, 0.564, 0.738, 0.564, 0.681, 0.807, 0.575, 1.0, 0.156, 0.193, 0.0, 0.386, 0.0, 0.549, 0.212, 0.562, 0.156, 0.774, 0.156, 0.967, 0.525, 0.0, 0.688, 0.0, 0.369, 0.015, 0.844, 0.015]
[0.581, 0.016, 0.475, 0.565, 1.0, 0.196, 1.0, 0.392, 0.95, 0.573, 0.731, 0.573, 0.688, 0.819, 0.575, 1.0, 0.156, 0.196, 0.0, 0.392, 0.0, 0.557, 0.212, 0.557, 0.156, 0.786, 0.156, 0.983, 0.519, 0.0, 0.688, 0.0, 0.362, 0.016, 0.844, 0.016]
[0.581, 0.017, 0.475, 0.557, 1.0, 0.195, 1.0, 0.387, 0.95, 0.565, 0.738, 0.565, 0.681, 0.807, 0.581, 1.0, 0.156, 0.195, 0.0, 0.387, 0.0, 0.55, 0.212, 0.55, 0.156, 0.775, 0.156, 0.968, 0.525, 0.0, 0.681, 0.002, 0.362, 0.017, 0.844, 0.015]
[0.575, 0.015, 0.475, 0.554, 1.0, 0.193, 1.0, 0.384, 0.95, 0.564, 0.731, 0.564, 0.688, 0.807, 0.631, 1.0, 0.156, 0.193, 0.0, 0.386, 0.0, 0.549, 0.212, 0.549, 0.156, 0.774, 0.156, 0.967, 0.525, 0.0, 0.688, 0.0, 0.369, 0.015, 0.844, 0.015]
[0.581, 0.017, 0.469, 0.557, 1.0, 0.195, 1.0, 0.387, 0.944, 0.565, 0.731, 0.565, 0.688, 0.807, 0.625, 1.0, 0.156, 0.195, 0.0, 0.387, 0.0, 0.55, 0.212, 0.55, 0.156, 0.775, 0.156, 0.968, 0.525, 0.0, 0.688, 0.002, 0.369, 0.017, 0.844, 0.017]
[0.581, 0.013, 0.475, 0.556, 1.0, 0.193, 1.0, 0.386, 0.95, 0.562, 0.738, 0.564, 0.688, 0.807, 0.631, 1.0, 0.156, 0.193, 0.0, 0.386, 0.0, 0.549, 0.212, 0.549, 0.156, 0.774, 0.156, 0.967, 0.525, 0.0, 0.688, 0.0, 0.369, 0.015, 0.844, 0.013]
