0.545,0.045,0.317,0.555,0.489,0.145,0.653,0.278,1,0.411,0.418,0.556,0.325,0.743,0.254,0.877,0.127,0.188,0,0.401,0.034,0.578,0.216,0.556,0.181,0.789,0.144,1,0.489,0.011,0.545,0.011,0.345,0,0.42,0.034,3
0.526,0.045,0.317,0.549,0.489,0.145,0.672,0.289,1,0.411,0.418,0.543,0.325,0.744,0.254,0.877,0.127,0.187,0,0.401,0.054,0.578,0.218,0.555,0.181,0.789,0.144,1,0.489,0.011,0.545,0,0.345,0,0.416,0.026,3
0.526,0.045,0.317,0.549,0.489,0.145,0.653,0.278,1,0.411,0.418,0.544,0.345,0.744,0.254,0.877,0.127,0.188,0,0.411,0.052,0.578,0.218,0.556,0.181,0.789,0.144,1,0.489,0.011,0.545,0,0.325,0,0.409,0.028,3
0.526,0.048,0.317,0.569,0.489,0.151,0.672,0.299,1,0.426,0.418,0.563,0.345,0.77,0.254,0.907,0.127,0.196,0,0.426,0.054,0.61,0.216,0.576,0.181,0.816,0.144,1,0.489,0.012,0.545,0.012,0.325,0,0.405,0.031,3
0.526,0.046,0.317,0.568,0.489,0.15,0.672,0.298,1,0.425,0.418,0.563,0.345,0.77,0.254,0.907,0.125,0.195,0,0.425,0.054,0.609,0.218,0.575,0.181,0.816,0.144,1,0.489,0.011,0.545,0,0.325,0,0.407,0.033,3
0.526,0.046,0.317,0.568,0.489,0.149,0.653,0.287,1,0.425,0.418,0.563,0.345,0.77,0.254,0.906,0.125,0.195,0,0.425,0.054,0.608,0.218,0.575,0.181,0.816,0.144,1,0.489,0.011,0.545,0.011,0.323,0,0.405,0.034,3
0.526,0.046,0.317,0.568,0.489,0.15,0.672,0.298,1,0.425,0.418,0.563,0.345,0.77,0.254,0.907,0.127,0.195,0,0.414,0.054,0.609,0.218,0.575,0.181,0.816,0.144,1,0.489,0.011,0.545,0.011,0.325,0,0.401,0.035,3
0.526,0.046,0.317,0.568,0.489,0.149,0.672,0.297,1,0.425,0.418,0.563,0.345,0.77,0.254,0.907,0.144,0.195,0,0.425,0.034,0.609,0.218,0.575,0.181,0.805,0.144,1,0.489,0.011,0.545,0,0.323,0,0.394,0.037,3
0.526,0.047,0.317,0.574,0.489,0.152,0.672,0.302,1,0.43,0.418,0.569,0.345,0.767,0.254,0.917,0.144,0.197,0,0.428,0.034,0.616,0.218,0.581,0.198,0.814,0.144,1,0.489,0.011,0.545,0,0.323,0,0.394,0.036,3
0.526,0.045,0.317,0.561,0.489,0.145,0.672,0.289,1,0.411,0.418,0.556,0.345,0.743,0.254,0.877,0.144,0.188,0,0.41,0.034,0.589,0.218,0.567,0.181,0.789,0.144,1,0.489,0.011,0.545,0,0.325,0.011,0.392,0.037,3
0.526,0.036,0.317,0.582,0.489,0.141,0.672,0.294,1,0.423,0.418,0.577,0.345,0.776,0.254,0.916,0.144,0.188,0,0.423,0.034,0.611,0.218,0.588,0.198,0.823,0.144,1,0.489,0,0.526,0,0.325,0,0.388,0.028,3
0.526,0.045,0.317,0.556,0.489,0.145,0.653,0.278,1,0.411,0.418,0.556,0.345,0.744,0.254,0.877,0.144,0.188,0,0.411,0.054,0.589,0.218,0.556,0.181,0.789,0.144,1,0.489,0.011,0.545,0,0.308,0.011,0.386,0.036,3
0.526,0.034,0.317,0.563,0.489,0.14,0.653,0.28,1,0.408,0.418,0.558,0.345,0.767,0.254,0.906,0.142,0.186,0,0.431,0.054,0.605,0.218,0.57,0.196,0.803,0.144,1,0.489,0,0.526,0,0.308,0,0.386,0.03,3
0.527,0.036,0.318,0.57,0.49,0.142,0.654,0.283,1,0.412,0.419,0.564,0.346,0.776,0.256,0.905,0.146,0.188,0,0.436,0.056,0.611,0.219,0.577,0.2,0.812,0.146,1,0.49,0,0.527,0,0.31,0,0.385,0.031,3
0.526,0.047,0.317,0.574,0.489,0.15,0.653,0.291,1,0.419,0.418,0.569,0.343,0.778,0.254,0.906,0.144,0.196,0,0.442,0.054,0.616,0.218,0.581,0.198,0.814,0.144,1,0.489,0.01,0.526,0,0.306,0.011,0.381,0.043,3
0.528,0.045,0.311,0.549,0.49,0.145,0.66,0.278,1,0.401,0.416,0.544,0.34,0.744,0.246,0.877,0.132,0.188,0,0.411,0.038,0.599,0.208,0.556,0.186,0.789,0.132,1,0.488,0.011,0.528,0,0.302,0.011,0.374,0.04,3
0.51,0.037,0.311,0.564,0.49,0.142,0.642,0.281,1,0.409,0.416,0.558,0.32,0.768,0.246,0.906,0.132,0.187,0,0.432,0.056,0.629,0.208,0.571,0.188,0.803,0.132,1,0.472,0.001,0.528,0,0.284,0.001,0.369,0.032,3
0.521,0.038,0.329,0.57,0.5,0.143,0.661,0.295,1,0.413,0.441,0.565,0.341,0.776,0.242,0.917,0.118,0.202,0,0.437,0.081,0.658,0.22,0.577,0.18,0.812,0.121,1,0.481,0.001,0.54,0.001,0.282,0,0.37,0.029,3
0.533,0.033,0.328,0.549,0.51,0.145,0.659,0.3,1,0.401,0.447,0.544,0.341,0.744,0.235,0.876,0.106,0.2,0,0.433,0.104,0.634,0.212,0.556,0.169,0.779,0.106,1,0.47,0.011,0.553,0,0.278,0.011,0.364,0.034,3
0.543,0.034,0.341,0.587,0.522,0.152,0.68,0.325,1,0.419,0.454,0.581,0.317,0.778,0.228,0.917,0.091,0.208,0,0.464,0.137,0.663,0.228,0.592,0.183,0.802,0.091,1,0.478,0.011,0.567,0,0.274,0.011,0.358,0.033,3
0.565,0.036,0.347,0.575,0.514,0.153,0.693,0.338,1,0.42,0.489,0.569,0.334,0.744,0.207,0.906,0.052,0.221,0,0.477,0.258,0.663,0.207,0.582,0.128,0.777,0.052,1,0.489,0,0.59,0.001,0.258,0.012,0.353,0.032,3
0.608,0.034,0.32,0.558,0.547,0.139,0.698,0.325,1,0.419,0.518,0.558,0.363,0.731,0.212,0.895,0.032,0.22,0.032,0.486,0.424,0.663,0.119,0.558,0.086,0.767,0,1,0.518,0,0.637,0,0.245,0.011,0.36,0.032,3
0.69,0.033,0.343,0.545,0.588,0.139,0.69,0.324,1,0.419,0.551,0.545,0.412,0.731,0.241,0.895,0.069,0.209,0.102,0.488,0.62,0.65,0.139,0.544,0.102,0.778,0,1,0.588,0,0.69,0,0.278,0.011,0.412,0.03,3
0.801,0.034,0.398,0.581,0.64,0.139,0.72,0.325,1,0.419,0.602,0.581,0.441,0.767,0.242,0.906,0.081,0.22,0.322,0.488,0.962,0.65,0.199,0.581,0.118,0.814,0,1,0.682,0,0.839,0,0.322,0.01,0.479,0.03,3
0.716,0.034,0.356,0.592,0.538,0.139,0.61,0.337,0.822,0.419,0.538,0.592,0.428,0.767,0.216,0.906,0.102,0.209,0.394,0.488,1,0.65,0.178,0.592,0.106,0.825,0,1,0.606,0,0.75,0,0.288,0.011,0.441,0.032,3
0.656,0.034,0.296,0.569,0.47,0.139,0.5,0.325,0.626,0.419,0.437,0.558,0.344,0.744,0.189,0.906,0.126,0.22,0.47,0.477,1,0.616,0.156,0.581,0.093,0.814,0,1,0.563,0,0.656,0,0.252,0.011,0.389,0.033,3
0.6,0.033,0.258,0.532,0.431,0.133,0.515,0.289,0.573,0.401,0.373,0.522,0.342,0.679,0.4,0.722,0.115,0.211,0.488,0.456,1,0.578,0.142,0.544,0.085,0.789,0,1,0.515,0.011,0.6,0,0.227,0.011,0.366,0.029,3
0.538,0.034,0.231,0.54,0.359,0.139,0.398,0.249,0.605,0.318,0.334,0.534,0.283,0.72,0.155,0.906,0.103,0.22,0.462,0.442,1,0.592,0.128,0.545,0.076,0.802,0,1,0.462,0,0.538,0,0.231,0.011,0.331,0.032,3
0.512,0.033,0.194,0.516,0.341,0.133,0.367,0.242,0.575,0.307,0.292,0.511,0.269,0.689,0.147,0.867,0.098,0.211,0.439,0.399,1,0.556,0.098,0.522,0.072,0.779,0,1,0.439,0,0.512,0,0.22,0.011,0.324,0.03,3
0.488,0.033,0.196,0.54,0.325,0.136,0.397,0.402,0.548,0.313,0.278,0.529,0.256,0.723,0.14,0.907,0.094,0.218,0.441,0.402,1,0.575,0.116,0.552,0.069,0.805,0,1,0.419,0.011,0.488,0,0.209,0.011,0.314,0.034,3
0.488,0.033,0.196,0.551,0.325,0.139,0.372,0.348,0.556,0.307,0.278,0.545,0.256,0.731,0.14,0.917,0.094,0.22,0.466,0.394,1,0.569,0.116,0.558,0.069,0.802,0,1,0.419,0.011,0.488,0,0.209,0.011,0.314,0.037,3
0.477,0.035,0.191,0.546,0.296,0.139,0.364,0.335,0.55,0.283,0.272,0.54,0.251,0.736,0.137,0.907,0.113,0.219,0.477,0.392,1,0.552,0.113,0.552,0.067,0.793,0,1,0.41,0.012,0.477,0,0.205,0.012,0.305,0.034,3
0.466,0.033,0.187,0.539,0.311,0.133,0.379,0.344,0.537,0.278,0.266,0.534,0.245,0.711,0.134,0.877,0.111,0.211,0.466,0.378,1,0.534,0.108,0.544,0.066,0.779,0,1,0.4,0.011,0.466,0,0.2,0.011,0.289,0.034,3
0.466,0.033,0.187,0.544,0.289,0.133,0.4,0.344,0.537,0.279,0.266,0.534,0.245,0.711,0.155,0.867,0.111,0.211,0.489,0.378,1,0.534,0.111,0.556,0.066,0.779,0,1,0.4,0.011,0.466,0,0.2,0.011,0.297,0.033,3
0.466,0.033,0.187,0.544,0.289,0.133,0.379,0.333,0.534,0.274,0.266,0.534,0.245,0.722,0.134,0.877,0.087,0.211,0.466,0.378,1,0.534,0.111,0.556,0.066,0.789,0,1,0.4,0.011,0.466,0,0.2,0.011,0.297,0.032,3
0.466,0.044,0.187,0.549,0.266,0.143,0.355,0.341,0.529,0.28,0.263,0.539,0.242,0.715,0.134,0.879,0.089,0.22,0.466,0.385,1,0.549,0.111,0.561,0.066,0.781,0,1,0.4,0.012,0.445,0,0.179,0.022,0.295,0.046,3
0.467,0.033,0.208,0.549,0.311,0.133,0.377,0.333,0.541,0.29,0.288,0.544,0.266,0.722,0.156,0.877,0.111,0.211,0.467,0.389,1,0.544,0.132,0.555,0.084,0.779,0,1,0.422,0,0.467,0,0.201,0.011,0.306,0.026,3
0.456,0.033,0.193,0.544,0.281,0.133,0.392,0.356,0.539,0.274,0.278,0.534,0.26,0.722,0.152,0.877,0.108,0.211,0.477,0.401,1,0.544,0.108,0.556,0.085,0.777,0,1,0.41,0.011,0.456,0,0.196,0.011,0.314,0.03,3
0.467,0.033,0.208,0.544,0.288,0.133,0.401,0.366,0.541,0.27,0.288,0.532,0.266,0.711,0.156,0.877,0.111,0.211,0.488,0.401,1,0.544,0.132,0.556,0.087,0.779,0,1,0.401,0,0.467,0,0.201,0.022,0.317,0.028,3
0.467,0.045,0.198,0.555,0.288,0.133,0.401,0.378,0.528,0.289,0.288,0.544,0.266,0.722,0.156,0.877,0.111,0.223,0.488,0.401,1,0.556,0.111,0.567,0.087,0.779,0,1,0.401,0.009,0.467,0,0.201,0.022,0.325,0.033,3
0.433,0.045,0.193,0.567,0.26,0.133,0.369,0.378,0.536,0.283,0.281,0.555,0.26,0.734,0.152,0.889,0.085,0.223,0.456,0.401,1,0.556,0.108,0.578,0.064,0.798,0,1,0.369,0.011,0.456,0,0.173,0.022,0.299,0.03,3
0.433,0.035,0.193,0.562,0.26,0.124,0.369,0.372,0.523,0.292,0.281,0.551,0.26,0.731,0.152,0.888,0.085,0.225,0.456,0.394,1,0.551,0.108,0.574,0.064,0.798,0,1,0.369,0.012,0.433,0,0.173,0.012,0.296,0.02,3
0.433,0.047,0.173,0.562,0.237,0.137,0.327,0.245,0.526,0.273,0.258,0.552,0.281,0.742,0.152,0.888,0.064,0.226,0.477,0.418,1,0.562,0.085,0.574,0.064,0.787,0,1,0.348,0.024,0.433,0,0.173,0.024,0.294,0.02,3
0.433,0.045,0.173,0.573,0.216,0.146,0.369,0.381,0.526,0.264,0.26,0.562,0.281,0.754,0.173,0.876,0.041,0.225,0.456,0.405,1,0.562,0.085,0.585,0.044,0.798,0,1,0.369,0.023,0.433,0,0.152,0.023,0.286,0.019,3
0.443,0.045,0.177,0.562,0.222,0.136,0.377,0.372,0.525,0.27,0.266,0.551,0.288,0.754,0.177,0.888,0.045,0.225,0.467,0.417,1,0.562,0.087,0.574,0.045,0.798,0,1,0.377,0.023,0.443,0,0.153,0.023,0.296,0.028,3
0.453,0.045,0.191,0.562,0.248,0.136,0.385,0.382,0.534,0.285,0.294,0.551,0.272,0.742,0.181,0.899,0.067,0.225,0.477,0.415,1,0.562,0.089,0.574,0.046,0.81,0,1,0.364,0.023,0.453,0,0.181,0.023,0.294,0.037,3
0.453,0.045,0.191,0.567,0.272,0.133,0.385,0.387,0.515,0.296,0.294,0.556,0.272,0.734,0.159,0.9,0.089,0.233,0.477,0.423,1,0.567,0.089,0.578,0.046,0.812,0,1,0.385,0.022,0.45,0,0.181,0.033,0.291,0.046,3
0.453,0.045,0.191,0.567,0.272,0.133,0.385,0.389,0.52,0.299,0.294,0.556,0.248,0.734,0.159,0.9,0.089,0.233,0.477,0.423,1,0.567,0.089,0.578,0.067,0.8,0,1,0.385,0.021,0.453,0,0.181,0.033,0.291,0.042,3
0.453,0.045,0.191,0.567,0.294,0.133,0.385,0.378,0.536,0.299,0.294,0.556,0.248,0.734,0.159,0.9,0.089,0.223,0.499,0.422,1,0.565,0.089,0.578,0.046,0.812,0,1,0.41,0.022,0.453,0,0.181,0.033,0.299,0.046,3
0.467,0.055,0.198,0.567,0.288,0.133,0.401,0.356,0.533,0.366,0.288,0.556,0.243,0.722,0.156,0.9,0.084,0.223,0.488,0.423,1,0.578,0.111,0.578,0.066,0.8,0,1,0.401,0.022,0.467,0,0.201,0.022,0.298,0.05,3
0.45,0.045,0.202,0.561,0.291,0.132,0.385,0.344,0.59,0.366,0.294,0.556,0.272,0.722,0.159,0.9,0.089,0.221,0.499,0.433,1,0.567,0.113,0.567,0.067,0.8,0,1,0.41,0.022,0.477,0,0.205,0.022,0.294,0.049,3
0.454,0.045,0.204,0.561,0.296,0.133,0.454,0.344,0.683,0.401,0.296,0.556,0.274,0.722,0.161,0.9,0.091,0.223,0.454,0.411,1,0.567,0.116,0.567,0.07,0.8,0,1,0.387,0.011,0.478,0,0.183,0.022,0.274,0.051,3
0.461,0.035,0.207,0.545,0.326,0.137,0.558,0.35,0.815,0.406,0.301,0.54,0.279,0.719,0.185,0.899,0.091,0.203,0.42,0.395,1,0.561,0.116,0.552,0.091,0.787,0,1,0.395,0.001,0.489,0,0.185,0.013,0.262,0.048,3
0.464,0.035,0.218,0.545,0.348,0.136,0.583,0.337,0.837,0.417,0.301,0.539,0.279,0.719,0.163,0.899,0.091,0.202,0.42,0.394,1,0.551,0.138,0.551,0.091,0.776,0,1,0.395,0,0.489,0,0.207,0,0.273,0.045,3
0.476,0.036,0.239,0.54,0.358,0.125,0.642,0.327,1,0.428,0.335,0.529,0.287,0.719,0.192,0.888,0.096,0.203,0.501,0.418,1,0.552,0.141,0.552,0.096,0.787,0,1,0.406,0.013,0.501,0.001,0.217,0,0.27,0.057,3
0.467,0.043,0.222,0.539,0.332,0.133,0.578,0.299,1,0.423,0.311,0.534,0.266,0.711,0.156,0.9,0.087,0.209,0.422,0.399,0.955,0.544,0.132,0.544,0.087,0.779,0,1,0.422,0.011,0.467,0,0.201,0.011,0.253,0.067,3
0.437,0.045,0.215,0.544,0.331,0.133,0.583,0.311,1,0.423,0.311,0.534,0.249,0.722,0.146,0.9,0.081,0.211,0.395,0.401,0.916,0.544,0.123,0.556,0.081,0.779,0,1,0.395,0.011,0.457,0,0.188,0.011,0.23,0.065,3
0.446,0.046,0.202,0.557,0.34,0.138,0.594,0.298,1,0.425,0.297,0.552,0.234,0.736,0.128,0.931,0.063,0.217,0.403,0.425,0.912,0.563,0.106,0.563,0.063,0.805,0,1,0.38,0.011,0.446,0,0.171,0.011,0.214,0.067,3
0.426,0.035,0.189,0.534,0.34,0.124,0.594,0.281,1,0.394,0.277,0.529,0.234,0.719,0.128,0.899,0.063,0.201,0.403,0.394,0.892,0.539,0.106,0.539,0.063,0.776,0,1,0.383,0,0.446,0,0.171,0,0.219,0.055,3
0.426,0.035,0.191,0.539,0.34,0.123,0.594,0.27,1,0.394,0.277,0.529,0.234,0.719,0.128,0.899,0.063,0.192,0.403,0.394,0.892,0.538,0.106,0.551,0.063,0.776,0,1,0.383,0,0.446,0,0.169,0,0.227,0.055,3
0.446,0.035,0.202,0.533,0.363,0.136,0.617,0.281,1,0.394,0.297,0.529,0.254,0.708,0.149,0.899,0.06,0.192,0.403,0.394,0.914,0.539,0.106,0.539,0.063,0.776,0,1,0.383,0,0.446,0,0.171,0,0.229,0.052,3
0.426,0.036,0.202,0.528,0.363,0.137,0.594,0.271,1,0.395,0.297,0.517,0.254,0.709,0.149,0.899,0.063,0.193,0.426,0.395,0.914,0.54,0.103,0.54,0.063,0.765,0,1,0.383,0,0.446,0.001,0.171,0.001,0.229,0.052,3
0.446,0.035,0.212,0.527,0.363,0.124,0.572,0.27,1,0.394,0.297,0.515,0.254,0.708,0.149,0.899,0.063,0.192,0.426,0.394,0.914,0.538,0.128,0.539,0.086,0.764,0,1,0.383,0,0.446,0,0.171,0,0.229,0.052,3
0.437,0.035,0.219,0.534,0.373,0.123,0.589,0.27,1,0.394,0.306,0.529,0.242,0.719,0.154,0.899,0.09,0.19,0.437,0.394,0.936,0.529,0.134,0.539,0.067,0.776,0,1,0.393,0,0.458,0,0.175,0,0.244,0.051,3
0.426,0.036,0.212,0.558,0.363,0.142,0.594,0.283,1,0.412,0.297,0.553,0.234,0.741,0.128,0.94,0.086,0.201,0.446,0.412,0.914,0.54,0.128,0.564,0.063,0.799,0,1,0.383,0,0.446,0,0.171,0,0.237,0.054,3
0.426,0.036,0.212,0.564,0.363,0.13,0.594,0.283,1,0.389,0.297,0.564,0.234,0.741,0.149,0.94,0.086,0.199,0.446,0.412,0.935,0.54,0.128,0.564,0.063,0.799,0,1,0.383,0,0.446,0,0.169,0,0.249,0.057,3
0.426,0.036,0.212,0.558,0.363,0.13,0.594,0.27,1,0.389,0.297,0.553,0.234,0.741,0.128,0.94,0.086,0.201,0.469,0.412,0.914,0.528,0.128,0.563,0.063,0.799,0,1,0.383,0,0.446,0,0.169,0,0.244,0.056,3
0.426,0.047,0.212,0.563,0.34,0.139,0.574,0.278,1,0.395,0.297,0.558,0.234,0.755,0.128,0.939,0.086,0.209,0.446,0.419,0.935,0.545,0.128,0.569,0.063,0.802,0,1,0.383,0.01,0.446,0,0.171,0.011,0.249,0.067,3
0.436,0.047,0.216,0.563,0.348,0.139,0.588,0.278,1,0.406,0.304,0.558,0.24,0.744,0.131,0.939,0.088,0.197,0.456,0.406,0.936,0.545,0.131,0.569,0.064,0.802,0,1,0.392,0.011,0.456,0,0.175,0.011,0.263,0.065,3
0.433,0.046,0.216,0.557,0.348,0.138,0.588,0.275,1,0.391,0.304,0.552,0.24,0.747,0.131,0.931,0.088,0.207,0.456,0.402,0.956,0.54,0.131,0.563,0.064,0.805,0,1,0.392,0.011,0.456,0,0.175,0.011,0.263,0.064,3
